review,rating,author,date,url
very fast and very good service,5.0,A Google user,2026-08-14 11:41:40,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=b763d94b-b2fa-4325-92eb-750bd1cda7bf
"horrible experience, Everytime order gets delayed without any delivery attempt and after that they cancelled the order without any notification.try another platform",1.0,A Google user,2026-08-14 11:34:06,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=2eaf6533-c9d5-467f-b8db-d70bd1a5139b
wow super quality,5.0,A Google user,2026-08-14 11:33:22,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=01b75206-23aa-461c-b448-106e9bc6971e
"Myntra offers a wide variety of branded fashion products, an easy-to-use app, good deals, and convenient returns/exchanges.",5.0,A Google user,2026-08-14 11:32:54,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=ee7e2093-a8ce-4a9d-9b15-99deae94984c
always a pleasant experience shopping with myntra...,5.0,A Google user,2026-08-14 11:27:19,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=4833904d-eef1-49cd-b2d8-3cc595bc4229
for new user not any other better option available,3.0,A Google user,2026-08-14 11:18:15,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=11749395-e9bc-40ac-849c-a2cfccdcb44c
MYNTRA one of wrost company in see my life...,1.0,A Google user,2026-08-14 11:18:00,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=a971171d-85a7-4b0a-bb49-b0e701a4fa84
Very Good Service,5.0,A Google user,2026-08-14 11:13:56,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=f4684aee-f02f-472f-afd5-328bba78e9ed
"I ordered some t-shirts from myntra and ekart was supposed to deliver them. But the delivery boy without delivering it marked as delivered. When I contacted this delivery customer support. They did fraud n managed to steal money from acc. Please beware from them. Myntras fault here is that they already were delaying order by 12 days and when ticket raised then they schedule delivery but contacted delivery boy marked delivered without delivering. no proper customer care no also, lost money n bil",1.0,A Google user,2026-08-14 11:09:41,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=0f921179-248e-4630-b04a-b167130994a9
Good App,1.0,A Google user,2026-08-14 11:02:40,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=6501facb-adf1-4843-bace-8a04c689c3ce
not a good app because I can't login to my account. and helpline number was not working properly. whenever I'm trying to login in my mintra account then I see ( your account was temporarily deactivate) please contact to our coustomer care team / support team . what is this .,1.0,A Google user,2026-08-14 10:57:20,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=401f5055-29a6-4974-8475-e7d8baf4451d
good quality,5.0,A Google user,2026-08-14 10:47:34,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=a08129da-3e80-4d19-8a6e-35b2765a7144
best quality product,5.0,A Google user,2026-08-14 10:45:18,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=d4e27ef3-33e1-42d1-b209-28bef0939f8c
"Myntra's service is very poor now a days. I've been following with the team for three days now for a delivery and they have not responded back nor resolved it. app gives an option to call the delivery agent, when called it asks for a PIN. when entered the pin that showed ok their app, it says incorrect. NONSENSE! VERY DISAPPOINTED MYNTRA",1.0,A Google user,2026-08-14 10:41:35,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=16916a5a-58ed-4d26-8838-5f1ccf949a17
I like the app... whatever u want u can buy ....you will get best product in this app,5.0,A Google user,2026-08-14 10:40:36,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=141fcb66-0a41-45da-9a08-0534e8518bb4
very nice platform for shopping,5.0,A Google user,2026-08-14 10:39:05,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=a09f4015-8179-467c-8843-570d1e0e4806
Nice to use without lag,5.0,A Google user,2026-08-14 10:33:01,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=d5afb237-466e-4f56-9b27-d6ec681bb9a0
great shopping app show realistic photos of product no fake product genuine brand on myntra in like shopping on myntra,5.0,A Google user,2026-08-14 10:31:01,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=efabb968-c681-437f-b2ff-2dd4304625f1
i have ordered 5 product but they delivered 2 but I have to pay for total 5 product it it scam,1.0,A Google user,2026-08-14 10:29:50,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=8fb6a9d4-0063-43e2-b58f-7d7bffc7d671
it's good,5.0,A Google user,2026-08-14 10:23:30,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=f759dba3-19ac-4ef9-815b-3e299240f354
third class experience,1.0,A Google user,2026-08-14 10:16:22,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=2a4b3134-4814-4815-9e61-7cec1be261eb
myntra is a nonsense customer care all are he not clear the customer raised only order don't buy this app,1.0,A Google user,2026-08-14 10:11:54,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=062711da-3683-4ff9-8a38-c0de8ec1b5e6
Myntra wale bahut froad karte Hain order delivery mein bahut samay lagate Hain aur uske bad bhi bahut ghatiya service the delivery date 9 August ko Thi Jo parcel abhi tak mere Ko Mila nahin Hai uski date Na to aage badha rahe or usko udhar hi rok Diya,1.0,A Google user,2026-08-14 10:11:49,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=2d78099a-c034-4810-a821-1288ee2ae5f6
the experience is so good,4.0,A Google user,2026-08-14 10:09:22,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=ee4d26fa-f20e-41f4-a716-920a71132e05
my delivery is very fast and this app is very good,4.0,A Google user,2026-08-14 10:09:13,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=20405b31-1b4f-4340-b674-e3114ff6d4da
"says one day delivery, n can't deliver. why do people order for mins delivery, for urgency, n they say in one line, can't deliver. no support, no chat or call support.",1.0,A Google user,2026-08-14 10:03:45,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=3824ed1f-5e11-4abb-886b-1f0eecc78f0e
"fraud !!!! Worst delivery experience ever! I ordered my Timex chronograph watch from Myntra on 3 August, and the promised delivery date was 5 August. Today is 14 August, and I’m still waiting for my order! If you cannot deliver on the promised date, at least provide a clear and honest update instead of making customers wait endlessly. Very disappointed with Myntra. Absolutely unacceptable service. I expected much better from such a big platform",1.0,A Google user,2026-08-14 09:58:47,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=8e6b03df-0983-45ba-a685-f0909d5b79cf
very nice app for budget friendly high quality dresses for both men and women.,5.0,A Google user,2026-08-14 09:48:24,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=b3282121-315f-476d-b7d4-bf990a683dc4
My order was picked up by the delivery guy 12 august and it's been 2 days still in the it is showing that return pickup failed I do not have the order order was taken buy the delivery guy i tried contacting customer support but no use they are saying no return order was picked up this is very frustrated and i never faced this kind of issue from myntra. please resolve my problem as soon as possible.,1.0,A Google user,2026-08-14 09:43:52,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=026d4909-cc15-49aa-bea3-772d6081402e
why my account been deactivated?. what are the security reasons pls clarify.,5.0,A Google user,2026-08-14 09:39:56,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=980a583e-1a8a-4356-a43c-9ca6cb9b6fa2
Quality Product and original.,5.0,A Google user,2026-08-14 09:33:03,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=0191c97c-5db6-4c88-90e1-fccc56ecd611
"very bad service, frquently received wrong, defective or fake products n poor customer care service.",1.0,A Google user,2026-08-14 09:23:06,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=9b7cae48-3e59-4c31-8565-5c28a6c017c6
Myntra is best in class on all other shopping apps.. Finding branded items at an good cost makes it best from others.,5.0,A Google user,2026-08-14 09:21:29,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=f97498a5-4f81-4050-8295-f55c35aead04
Myntra always delivery the same best product and soon,5.0,A Google user,2026-08-14 09:16:32,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=81f2fb46-4123-4a94-b60d-3a2335f99b33
"app is extremely slow , it takes forever to search something and then lands on ""oops something went wrong"" (It is not my network issue). once clicked on any item, it opens as a 3/4th page pop up(shows double click to wishlist) - why do I need to put in wishlist, if I couldnt even see the photos properly.",1.0,A Google user,2026-08-14 09:08:56,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=47b8d8de-10aa-4cc9-a64e-381c05aed50f
Worst Customer Service.Even a new startup has customer service better than this.,1.0,A Google user,2026-08-14 09:01:18,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=b71a9294-a2fe-417b-98dc-a98bdb3c8bbd
"quality product,expected cloth ,fully satisfied",5.0,A Google user,2026-08-14 09:00:38,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=edb4181b-58ee-4ee3-b5ae-647c8101e9a9
not good very bad experience,1.0,A Google user,2026-08-14 08:57:50,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=b64dbfd5-6285-4f84-acae-409944d00678
fast and good problem,5.0,A Google user,2026-08-14 08:56:11,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=14e79b33-eb4e-453a-afe7-4431e4a87cb2
Good quality products,4.0,A Google user,2026-08-14 08:24:40,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=da253add-a8dc-4244-9574-d12980ef639c
very good quality of products and fast delivery all what a customer needs,5.0,A Google user,2026-08-14 08:18:02,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=3505ffac-0c59-4a47-8c2c-45921e2092a3
best of best,5.0,A Google user,2026-08-14 08:17:15,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=369a4b2a-734a-454e-9a50-b2e681b89044
good some times price high but most of the times app gives more offers I like it i m happy,4.0,A Google user,2026-08-14 08:11:04,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=07b497a2-b50b-4f43-808c-3359ad993925
Nice shoping app really great,5.0,A Google user,2026-08-14 08:09:11,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=b62b4dd5-c658-44a8-8ac0-1551ce5eb6c5
an app where we can trust blindly,5.0,A Google user,2026-08-14 07:58:59,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=4561ba78-17b6-4d1e-99a7-74c86e94d8e1
pathetic logistics,5.0,A Google user,2026-08-14 07:58:47,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=1dfc200b-c52d-4458-8220-8c62a503c844
"​Amazing experience! Great collection of genuine brands, fast delivery, and very smooth return process. Highly recommended",5.0,A Google user,2026-08-14 07:45:02,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=8fc6804f-8071-479a-843f-fce558b0c9b6
good product and service nice,5.0,A Google user,2026-08-14 07:37:08,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=03543563-d703-4363-82dc-0b65c1775c0e
good app nice quality product,5.0,A Google user,2026-08-14 07:26:41,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=2b0aa546-cdc4-4eb4-a352-09f800b40227
"There is a lack of clear information regarding the delivery. ""The customer service representative(lady) responded rudely and unprofessionally without verifying the delivery status"". We are concerned about the decline in Myntra's service quality and the performance of its employees. This forced me to cancel the product.",1.0,A Google user,2026-08-14 07:19:22,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=af9c8dc1-8aa4-43c2-bacf-a148a7ae3588
very very very good app literally i don't find these huge discount in any app. thankyou myntra,5.0,A Google user,2026-08-14 07:04:52,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=f57408c8-e299-4a0b-92ec-58633c423d57
good app,5.0,A Google user,2026-08-14 06:42:30,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=979d1916-5b42-4527-bfcd-668b3e393a02
this app was good that the products are packed without any damage and the items are also nice,5.0,A Google user,2026-08-14 06:37:01,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=9f588683-5d14-4194-be05-3a56b749fd9e
nice app for great clothes,5.0,A Google user,2026-08-14 06:35:13,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=d8937500-f9a1-4593-8dba-c3598d5f9cde
It was a very nice experience I was happy to see the fast service and the clothes were very nice,5.0,A Google user,2026-08-14 06:28:31,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=eae8f16c-61f8-409b-830f-cfbe1b96a37e
some scams by myntra delivery partner or myntra customer didn't resolve on time,1.0,A Google user,2026-08-14 06:20:56,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=e7b6d4fd-ab72-415a-bd20-616c02150514
Awesome platform for online apparel shoping,5.0,A Google user,2026-08-14 06:13:34,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=8d9bcd96-2fa0-496e-b262-d04078192194
Very worst app. Dont buy anything via this app. All products by this app is fake and service is very bad. No satisfaction from customer support. All products are Duplicate in this App.,1.0,A Google user,2026-08-14 06:09:26,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=f13f55c3-0e6a-460b-bf30-1e794cbd25e6
Give it a shot you will love it..,4.0,A Google user,2026-08-14 06:04:49,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=36c136dd-6bb6-42cc-b60f-eb47f855d54e
smooth,5.0,A Google user,2026-08-14 06:03:34,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=f7b024fa-06af-451e-99a7-7a77a93ddf72
Good app,4.0,A Google user,2026-08-14 05:27:26,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=ae4e7ca3-4602-42c1-8d7d-1b36dafd40ce
very good app but cloth quality not so good,5.0,A Google user,2026-08-14 05:20:52,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=720d3c2f-06b7-44b6-8793-9c155cacf8e2
best collection loving itt,5.0,A Google user,2026-08-14 04:13:38,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=9f6b7a8c-707f-4a3b-b2f3-616775a731e8
awesome experience with myntra,5.0,A Google user,2026-08-14 03:48:29,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=b8d87f47-a8e3-4739-8ebf-f85df23b315e
good experience,4.0,A Google user,2026-08-14 02:36:50,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=1bf011c3-a7a5-4334-bff5-41c977ac8c2d
"Myntra cancelled my order with reason of unforseen circumstances. Such opaque operations is not expected with such a big company. this has happened multiple times now and everytime there is good discounts offered at the app, this happens. The app deliberately try to lure the customers to make its discount season successful and then cancels the order once the season is over.",1.0,A Google user,2026-08-14 02:30:39,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=72fd4b1a-2e08-4e00-ad6e-5a5bfe943f2c
Great,5.0,A Google user,2026-08-14 01:26:02,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=c9928360-6c06-4c6b-9d42-0ddeb54148b1
I have ordered a dress 13 days ago but still product is not placed ...worst app will never buy any thing from this app ..going to uninstall this app.. please don't install anyone...,1.0,A Google user,2026-08-14 00:56:48,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=39b474b0-64f1-40d5-a4a7-ae154932af8c
Myntra has been so irresponsible in delivering the product. Calling up multiple times but the customer support is of no help. They do fake delivery attempts and blame us.,1.0,A Google user,2026-08-14 00:53:28,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=54328554-efc4-4ae3-9f2c-45b2d5daf8e2
Very good app,5.0,A Google user,2026-08-14 00:28:32,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=72ab1b4c-4321-4104-99c3-d26e92ec515a
I bought many things from this app,5.0,A Google user,2026-08-14 00:26:01,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=abbae307-4f5e-4d9a-ba74-3c859daa47fb
Myntra is the worst search engine. I request you to correct the search engines.,4.0,A Google user,2026-08-14 00:23:19,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=8a7dcdb8-244a-4fd2-8de9-dd0cace23726
fav shopping app for clothes,5.0,A Google user,2026-08-14 00:21:58,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=ac7a937e-84cc-4f01-b3fa-c3ff9638907c
the online shopping app is good,5.0,A Google user,2026-08-14 00:19:53,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=4a9836ec-e451-437d-a896-4b8729deb401
Best of Clothes shoping,5.0,A Google user,2026-08-14 00:07:28,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=e3d947c6-6e1d-468d-8ee8-b7691754c837
amazing aap....very useful and satisfied shoping experience....,5.0,A Google user,2026-08-13 23:58:32,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=95db1bcd-6ebc-4455-bbde-c80129554957
the world's best western and traditional dress with cheap prizes love you myntra,5.0,A Google user,2026-08-13 23:56:23,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=ccedbdea-4fe7-45de-a77c-c2391b689e6c
The Best Online Shopping App I ever Saw Best in Quality And Reasonable Price And Easy Exchange And Returns.,5.0,A Google user,2026-08-13 23:54:09,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=96f4ccb7-be2c-4792-8a1e-d8eabf7f2e50
"very good and very nice app i am very happy,..firdosh nyat",5.0,A Google user,2026-08-13 23:42:58,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=54f68677-c115-4c50-9a0a-a39dcf1f6e8c
Best online shopping app,5.0,A Google user,2026-08-13 23:40:22,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=6217257c-8e0b-4c2f-a1b2-6ac2c8114885
pathetic service ever used and their dumbass customer support AI completely nonsense app 1 star only for their catalogue,1.0,A Google user,2026-08-13 23:38:04,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=48bdbafd-f0bf-426e-8251-12bef1dd76aa
extremely bad experience this time. i send my product return but didn't receive the refund it's almost 25 days gone. I complaint at myntra chat block but the issue till date doesn't solve. even I tried to call them. but unable to connect customer care executive.,1.0,A Google user,2026-08-13 23:35:33,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=e668a474-d92c-4222-9032-789c0c281130
best quality in minimum price,5.0,A Google user,2026-08-13 23:35:12,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=d97e304b-f2c3-44ee-b0c6-a6af844517e6
product quality is very poor,1.0,A Google user,2026-08-13 23:15:58,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=57c14be5-0a8f-43b7-ae5c-20977e09f2d0
good Quality product,5.0,A Google user,2026-08-13 23:08:40,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=0d9683ec-237d-47d9-a4ee-39f5683d5bec
I love myntra this is the best app,5.0,A Google user,2026-08-13 23:07:50,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=92b07344-4045-4531-a537-e810ae0ea6d5
"“Thank you, Myntra! आपने जो pants भेजे हैं, सभी बहुत अच्छे और perfect fit हैं. Great quality and excellent service!”",5.0,A Google user,2026-08-13 22:59:39,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=29ebe2ee-4c3f-46fb-967c-be38122641cb
good platform,5.0,A Google user,2026-08-13 22:58:54,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=e10b1183-3779-4943-b918-f1e7dbb0e657
charging more money in the name of platform fee,2.0,A Google user,2026-08-13 22:44:48,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=c629e30a-b808-4897-8f63-4b9d91030a6c
worst experience,1.0,A Google user,2026-08-13 22:42:36,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=2413c0ff-82ce-4b9b-8e86-1059904bad3d
Good platform for shopping .,5.0,A Google user,2026-08-13 22:36:32,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=fb6d3238-547f-487b-8389-7132130928f3
very lond delivery time,1.0,A Google user,2026-08-13 22:32:04,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=492e8cef-8586-4b23-b07c-20e6e9200154
I never get my return pickup on time I always get a small missed call after 10pm in night and then they said pickup unsuccessful how this will happen again and again. what is this time to pickup in night I call customer care and had a chat also always they said you will receive a pickup in day and again the same thing happened if you do not want to resolve customer problem then why your team is sitting there to waste customer half and hour to had talk with them only they wasted my such time.,1.0,A Google user,2026-08-13 22:24:59,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=ae8727e5-e7e2-4bc3-82a7-b9c0a677d710
best online shopping app,5.0,A Google user,2026-08-13 22:16:03,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=d50e3ebe-ac7f-4101-9029-6bea4bede35c
"This has become a scam; I can't trust them anymore. The item I ordered never arrived, and they have done this many times without issuing a refund.",1.0,A Google user,2026-08-13 22:12:43,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=ab4610ae-7572-43d3-bef4-b580f41d8c45
very good products received,5.0,A Google user,2026-08-13 22:05:43,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=91171a6a-19ea-4cb7-8fff-a247d70314ef
fast fashion,5.0,A Google user,2026-08-13 21:55:30,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=089704bf-0592-46cc-925e-4ed8385abe0c
"Strongly Disappointed Very disappointing experience with Myntra. The delivery dates shown are misleading, and you end up wasting your time waiting for an order that doesn’t arrive when promised. The customer service is equally disappointing, with no proper resolution or support. Please provide realistic delivery timelines and improve your customer service. Overall, a very poor experience.",1.0,A Google user,2026-08-13 21:50:39,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=8fc617a8-eccd-4757-bf0f-a0a0fae8be9f
without any reason they deactivated my account one of the worst app,1.0,A Google user,2026-08-13 21:49:15,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=2f9921ea-2d37-4c69-b730-514e18228731
clothes are good quality with cheap and best price,5.0,A Google user,2026-08-13 21:32:45,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=cdb86bd0-4d93-4265-b48c-0d478fca4503
nice really,5.0,A Google user,2026-08-13 21:31:46,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=0920125b-b375-43c6-aa37-437bf82acdbd
good experience with this app,5.0,A Google user,2026-08-13 21:29:21,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=6b050b40-2c74-4096-8772-686c5f20f259
Great collection and prompt response if there are any issues.,4.0,A Google user,2026-08-13 21:22:37,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=2dc7332a-984f-4312-98cd-817c395f6fc9
nice app with geniune products,5.0,A Google user,2026-08-13 21:21:28,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=dcc7e250-1dd5-4647-bce0-881f4b03f737
Poor Collection,1.0,A Google user,2026-08-13 21:14:00,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=124eb172-4966-429b-bffa-abe77f4e1bc4
best shopping app,5.0,A Google user,2026-08-13 21:11:51,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=632b5f46-93f5-454f-9131-1905e83676aa
this is my favourite app and this app on tha prize so ezzy,5.0,A Google user,2026-08-13 21:08:20,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=1a132b2d-7827-4fac-9fb0-a424f6215615
"very bad experience with myntra . I ordered a pair of jeans from myntra but I got a oversized product so I returned. once I asked for refunded to customer care they are constantly liying to me. I would strongly recommended to everyone, please do not buy anything from myntra. their customer support is too bad. I need my refund or I will complain high authority.",1.0,A Google user,2026-08-13 21:08:10,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=ed881b47-9463-46bd-9d3a-81fa269729af
very good app,5.0,A Google user,2026-08-13 21:04:14,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=b074f487-8dd5-4ceb-a8a4-422497c28948
product quality is good but delivery agent behavior is not good.,4.0,A Google user,2026-08-13 20:58:24,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=7a711be2-6803-4474-afc0-226516cf58b4
nice work in fashion,5.0,A Google user,2026-08-13 20:58:13,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=b3247079-16ba-4a07-8d21-57abc532a5cf
the worst customer service ever,1.0,A Google user,2026-08-13 20:54:16,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=bbcf6f27-664c-4671-815a-781e91ac67f8
"a very useful app for fashion, style and trends",5.0,A Google user,2026-08-13 20:52:50,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=822ae0b4-10a6-44d2-9462-e3a186117319
this very bad customer service very badd there is no one who listens our problem and solve it since 3 days I'm trying to tell my problem flatform doesn't give response my get irritated my this app it is my bigg mistake to shop from this flatform,1.0,A Google user,2026-08-13 20:48:06,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=eee094e8-8981-4706-99b0-0fa679527724
"Very disappointing experience with Myntra. My shoe was supposed to be delivered on 9th August, but it was not delivered even by 11th August. When I contacted customer support, I was told that the issue would be resolved and the order would be delivered by 13th August. But even now, there is no proper update and I still haven’t received my order. If you cannot deliver within the promised date, please don’t give customers false delivery commitments. Very poor delivery service and a frustrating",1.0,A Google user,2026-08-13 20:41:53,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=9a06416e-0340-4198-a8ff-5af23c902ec1
good experience,5.0,A Google user,2026-08-13 20:38:34,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=e6d0ed0e-3f87-4bee-b1da-b0386667de92
One of those most third class app.,5.0,A Google user,2026-08-13 20:32:58,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=79d20e8e-f477-402e-a7eb-c1a0a078aa48
this is the awesome online app,5.0,A Google user,2026-08-13 20:30:30,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=eb8edfb0-ed96-4efa-9c1c-0925c808b997
I bought an item but it delivered a different item I sent a request to send it back again but the item is not returned my money has not been sent to me it shows my request is in process,1.0,A Google user,2026-08-13 20:27:19,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=5ada7711-5953-43b3-9a5e-37ff3b8e03a2
Good Product & Quality. Value for Money. Offers are too good.,5.0,A Google user,2026-08-13 20:12:21,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=38c6130e-7376-42ec-b717-58ea1635213e
best shopping app,5.0,A Google user,2026-08-13 20:10:17,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=7055900b-bc73-434c-8c7a-c285d985ac85
really bad experience in rating. customer support is pathetic no option to raise issue and talk to customer care.,1.0,A Google user,2026-08-13 19:59:39,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=5cf5c0fd-0114-43bc-be5a-3d6f438bcd89
bsdiwale very expensive products,1.0,A Google user,2026-08-13 19:58:47,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=3b78555b-90d4-4dad-aa12-efe843557a0a
I never seen this so much worst service not any one product time to deliver them custem care is not responding very very worst app new users not download this app i kindly request for your goodness,1.0,A Google user,2026-08-13 19:52:56,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=3fed55f8-12d5-4425-8c88-3c21b2051274
good app,5.0,A Google user,2026-08-13 19:52:08,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=240dfa37-833f-4847-9e0d-300097a89bef
very good service and on time delivery,5.0,A Google user,2026-08-13 19:51:58,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=7b162dbd-c0a4-4ce8-8c45-7dad10c65bb3
very good app genuine product as they promised,4.0,A Google user,2026-08-13 19:41:53,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=e945dd96-68f7-42cd-bd9e-e86efe95e146
one of the best app for online shopping,4.0,A Google user,2026-08-13 19:41:22,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=8ecafb6a-0c84-4869-bf73-303408a6ece9
the quality of the product is as good as shown in the image,5.0,A Google user,2026-08-13 19:40:00,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=431e6540-43b8-460b-8036-b2f3b5ea458a
"Ghatiya app hai , order deliver hi nahi ho raha he sirf delay ho raha he bohot baar order Kiya sirf delay aur kuch nahi he ghatiya app",1.0,A Google user,2026-08-13 19:29:04,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=6342f833-c13a-4c3e-a9b1-b81ad1b4dd9f
